Start date;End date;Photovoltaics and wind [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions
Jan 12, 2024 12:00 AM;Jan 12, 2024 1:00 AM;7474.34;510.5;6963.84;0.0
Jan 12, 2024 1:00 AM;Jan 12, 2024 2:00 AM;7011.73;537.0;6474.73;0.0
Jan 12, 2024 2:00 AM;Jan 12, 2024 3:00 AM;7000.23;522.0;6478.23;0.0
Jan 12, 2024 3:00 AM;Jan 12, 2024 4:00 AM;7008.32;531.0;6477.32;0.0
Jan 12, 2024 4:00 AM;Jan 12, 2024 5:00 AM;6998.58;523.0;6475.58;0.0
Jan 12, 2024 5:00 AM;Jan 12, 2024 6:00 AM;6627.12;513.5;6113.62;0.0
Jan 12, 2024 6:00 AM;Jan 12, 2024 7:00 AM;6276.3;524.5;5751.8;0.0
Jan 12, 2024 7:00 AM;Jan 12, 2024 8:00 AM;5896.58;507.0;5389.58;0.0
Jan 12, 2024 8:00 AM;Jan 12, 2024 9:00 AM;5643.59;489.0;5154.59;0.0
Jan 12, 2024 9:00 AM;Jan 12, 2024 10:00 AM;5977.150000000001;487.5;4919.43;570.22
Jan 12, 2024 10:00 AM;Jan 12, 2024 11:00 AM;8116.33;487.0;4684.05;2945.28
Jan 12, 2024 11:00 AM;Jan 12, 2024 12:00 PM;10214.46;437.5;4220.5;5556.46
Jan 12, 2024 12:00 PM;Jan 12, 2024 1:00 PM;11419.54;422.0;3758.2;7239.34
Jan 12, 2024 1:00 PM;Jan 12, 2024 2:00 PM;11442.2;365.5;3295.62;7781.08
Jan 12, 2024 2:00 PM;Jan 12, 2024 3:00 PM;10921.960000000001;340.0;3548.15;7033.81
Jan 12, 2024 3:00 PM;Jan 12, 2024 4:00 PM;9182.82;344.0;3801.19;5037.63
Jan 12, 2024 4:00 PM;Jan 12, 2024 5:00 PM;6543.66;369.5;4054.17;2119.99
Jan 12, 2024 5:00 PM;Jan 12, 2024 6:00 PM;4795.3;346.5;4275.09;173.71
Jan 12, 2024 6:00 PM;Jan 12, 2024 7:00 PM;4840.23;342.5;4497.73;0.0
Jan 12, 2024 7:00 PM;Jan 12, 2024 8:00 PM;5053.72;331.5;4722.22;0.0
Jan 12, 2024 8:00 PM;Jan 12, 2024 9:00 PM;4867.57;355.5;4512.07;0.0
Jan 12, 2024 9:00 PM;Jan 12, 2024 10:00 PM;4587.72;285.5;4302.22;0.0
Jan 12, 2024 10:00 PM;Jan 12, 2024 11:00 PM;4383.91;291.0;4092.91;0.0
Jan 12, 2024 11:00 PM;Jan 13, 2024 12:00 AM;4043.08;310.5;3732.58;0.0
Jan 13, 2024 12:00 AM;Jan 13, 2024 1:00 AM;3918.85;232.5;3686.35;0.0
Jan 13, 2024 1:00 AM;Jan 13, 2024 2:00 AM;3463.4;209.0;3254.4;0.0
Jan 13, 2024 2:00 AM;Jan 13, 2024 3:00 AM;3048.05;201.5;2846.55;0.0
Jan 13, 2024 3:00 AM;Jan 13, 2024 4:00 AM;2641.48;203.0;2438.48;0.0
Jan 13, 2024 4:00 AM;Jan 13, 2024 5:00 AM;2211.5299999999997;176.0;2035.53;0.0
Jan 13, 2024 5:00 AM;Jan 13, 2024 6:00 AM;2103.6800000000003;171.5;1932.18;0.0
Jan 13, 2024 6:00 AM;Jan 13, 2024 7:00 AM;1976.59;145.0;1831.59;0.0
Jan 13, 2024 7:00 AM;Jan 13, 2024 8:00 AM;1878.22;145.0;1733.22;0.0
Jan 13, 2024 8:00 AM;Jan 13, 2024 9:00 AM;1818.03;138.0;1680.03;0.0
Jan 13, 2024 9:00 AM;Jan 13, 2024 10:00 AM;2348.37;127.5;1628.62;592.25
Jan 13, 2024 10:00 AM;Jan 13, 2024 11:00 AM;4658.33;125.5;1578.02;2954.81
Jan 13, 2024 11:00 AM;Jan 13, 2024 12:00 PM;7160.05;100.5;1450.67;5608.88
Jan 13, 2024 12:00 PM;Jan 13, 2024 1:00 PM;8979.76;104.0;1325.35;7550.41
Jan 13, 2024 1:00 PM;Jan 13, 2024 2:00 PM;9455.43;70.0;1200.72;8184.71
Jan 13, 2024 2:00 PM;Jan 13, 2024 3:00 PM;8620.94;111.5;1104.06;7405.38
Jan 13, 2024 3:00 PM;Jan 13, 2024 4:00 PM;6361.3099999999995;58.0;1009.57;5293.74
Jan 13, 2024 4:00 PM;Jan 13, 2024 5:00 PM;3239.7;50.5;921.08;2268.12
Jan 13, 2024 5:00 PM;Jan 13, 2024 6:00 PM;1282.5100000000002;69.5;1021.88;191.13
Jan 13, 2024 6:00 PM;Jan 13, 2024 7:00 PM;1170.02;46.0;1124.02;0.0
Jan 13, 2024 7:00 PM;Jan 13, 2024 8:00 PM;1270.87;41.5;1229.37;0.0
Jan 13, 2024 8:00 PM;Jan 13, 2024 9:00 PM;1283.62;39.0;1244.62;0.0
Jan 13, 2024 9:00 PM;Jan 13, 2024 10:00 PM;1298.94;38.0;1260.94;0.0
Jan 13, 2024 10:00 PM;Jan 13, 2024 11:00 PM;1302.92;25.0;1277.92;0.0
Jan 13, 2024 11:00 PM;Jan 14, 2024 12:00 AM;1320.96;24.0;1296.96;0.0
Jan 14, 2024 12:00 AM;Jan 14, 2024 1:00 AM;1250.5;35.5;1215.0;0.0
Jan 14, 2024 1:00 AM;Jan 14, 2024 2:00 AM;1176.14;35.5;1140.64;0.0
Jan 14, 2024 2:00 AM;Jan 14, 2024 3:00 AM;1128.46;37.5;1090.96;0.0
Jan 14, 2024 3:00 AM;Jan 14, 2024 4:00 AM;1087.53;46.0;1041.53;0.0
Jan 14, 2024 4:00 AM;Jan 14, 2024 5:00 AM;1024.38;32.0;992.38;0.0
Jan 14, 2024 5:00 AM;Jan 14, 2024 6:00 AM;1003.47;42.5;960.97;0.0
Jan 14, 2024 6:00 AM;Jan 14, 2024 7:00 AM;960.2;30.5;929.7;0.0
Jan 14, 2024 7:00 AM;Jan 14, 2024 8:00 AM;924.24;26.0;898.24;0.0
Jan 14, 2024 8:00 AM;Jan 14, 2024 9:00 AM;1075.0;26.0;1049.0;0.0
Jan 14, 2024 9:00 AM;Jan 14, 2024 10:00 AM;1750.28;26.0;1200.26;524.02
Jan 14, 2024 10:00 AM;Jan 14, 2024 11:00 AM;4002.99;34.0;1351.83;2617.16
Jan 14, 2024 11:00 AM;Jan 14, 2024 12:00 PM;6277.4800000000005;40.0;1325.63;4911.85
Jan 14, 2024 12:00 PM;Jan 14, 2024 1:00 PM;7777.639999999999;23.0;1299.41;6455.23
Jan 14, 2024 1:00 PM;Jan 14, 2024 2:00 PM;8051.7300000000005;41.0;1273.34;6737.39
Jan 14, 2024 2:00 PM;Jan 14, 2024 3:00 PM;7380.860000000001;47.5;1312.39;6020.97
Jan 14, 2024 3:00 PM;Jan 14, 2024 4:00 PM;5577.650000000001;52.0;1351.63;4174.02
Jan 14, 2024 4:00 PM;Jan 14, 2024 5:00 PM;3164.93;51.0;1391.08;1722.85
Jan 14, 2024 5:00 PM;Jan 14, 2024 6:00 PM;1790.02;65.5;1593.43;131.09
Jan 14, 2024 6:00 PM;Jan 14, 2024 7:00 PM;1863.19;67.0;1796.19;0.0
Jan 14, 2024 7:00 PM;Jan 14, 2024 8:00 PM;2047.32;48.5;1998.82;0.0
Jan 14, 2024 8:00 PM;Jan 14, 2024 9:00 PM;2493.57;94.0;2399.57;0.0
Jan 14, 2024 9:00 PM;Jan 14, 2024 10:00 PM;2896.49;96.0;2800.49;0.0
Jan 14, 2024 10:00 PM;Jan 14, 2024 11:00 PM;3297.49;96.0;3201.49;0.0
Jan 14, 2024 11:00 PM;Jan 15, 2024 12:00 AM;3472.75;101.5;3371.25;0.0
Jan 15, 2024 12:00 AM;Jan 15, 2024 1:00 AM;3608.43;191.0;3417.43;0.0
Jan 15, 2024 1:00 AM;Jan 15, 2024 2:00 AM;3613.93;196.5;3417.43;0.0
Jan 15, 2024 2:00 AM;Jan 15, 2024 3:00 AM;3796.88;213.5;3583.38;0.0
Jan 15, 2024 3:00 AM;Jan 15, 2024 4:00 AM;3977.32;232.0;3745.32;0.0
Jan 15, 2024 4:00 AM;Jan 15, 2024 5:00 AM;4142.139999999999;236.0;3906.14;0.0
Jan 15, 2024 5:00 AM;Jan 15, 2024 6:00 AM;4337.71;261.0;4076.71;0.0
Jan 15, 2024 6:00 AM;Jan 15, 2024 7:00 AM;4535.01;287.5;4247.51;0.0
Jan 15, 2024 7:00 AM;Jan 15, 2024 8:00 AM;4725.29;308.0;4417.29;0.0
Jan 15, 2024 8:00 AM;Jan 15, 2024 9:00 AM;4947.22;292.5;4654.72;0.0
Jan 15, 2024 9:00 AM;Jan 15, 2024 10:00 AM;5601.73;280.5;4891.71;429.52
Jan 15, 2024 10:00 AM;Jan 15, 2024 11:00 AM;7591.34;290.0;5128.41;2172.93
Jan 15, 2024 11:00 AM;Jan 15, 2024 12:00 PM;9537.82;295.0;5327.53;3915.29
Jan 15, 2024 12:00 PM;Jan 15, 2024 1:00 PM;10805.119999999999;295.5;5526.61;4983.01
Jan 15, 2024 1:00 PM;Jan 15, 2024 2:00 PM;11286.919999999998;312.0;5725.73;5249.19
Jan 15, 2024 2:00 PM;Jan 15, 2024 3:00 PM;10675.279999999999;273.5;5699.45;4702.33
Jan 15, 2024 3:00 PM;Jan 15, 2024 4:00 PM;9435.02;253.0;5673.04;3508.98
Jan 15, 2024 4:00 PM;Jan 15, 2024 5:00 PM;7466.76;277.5;5646.64;1542.62
Jan 15, 2024 5:00 PM;Jan 15, 2024 6:00 PM;5700.95;266.0;5299.87;135.08
Jan 15, 2024 6:00 PM;Jan 15, 2024 7:00 PM;5200.03;245.5;4954.53;0.0
Jan 15, 2024 7:00 PM;Jan 15, 2024 8:00 PM;4830.36;220.5;4609.86;0.0
Jan 15, 2024 8:00 PM;Jan 15, 2024 9:00 PM;4686.72;204.0;4482.72;0.0
Jan 15, 2024 9:00 PM;Jan 15, 2024 10:00 PM;4572.69;217.0;4355.69;0.0
Jan 15, 2024 10:00 PM;Jan 15, 2024 11:00 PM;4390.8;162.0;4228.8;0.0
Jan 15, 2024 11:00 PM;Jan 16, 2024 12:00 AM;4183.55;173.0;4010.55;0.0
Jan 16, 2024 12:00 AM;Jan 16, 2024 1:00 AM;3231.73;137.0;3094.73;0.0
Jan 16, 2024 1:00 AM;Jan 16, 2024 2:00 AM;2927.19;130.0;2797.19;0.0
Jan 16, 2024 2:00 AM;Jan 16, 2024 3:00 AM;2687.98;131.5;2556.48;0.0
Jan 16, 2024 3:00 AM;Jan 16, 2024 4:00 AM;2455.09;136.5;2318.59;0.0
Jan 16, 2024 4:00 AM;Jan 16, 2024 5:00 AM;2217.85;130.0;2087.85;0.0
Jan 16, 2024 5:00 AM;Jan 16, 2024 6:00 AM;2254.2;134.5;2119.7;0.0
Jan 16, 2024 6:00 AM;Jan 16, 2024 7:00 AM;2286.19;130.0;2156.19;0.0
Jan 16, 2024 7:00 AM;Jan 16, 2024 8:00 AM;2327.08;132.5;2194.58;0.0
Jan 16, 2024 8:00 AM;Jan 16, 2024 9:00 AM;2320.8;136.5;2184.3;0.0
Jan 16, 2024 9:00 AM;Jan 16, 2024 10:00 AM;2804.34;134.0;2175.55;494.79
Jan 16, 2024 10:00 AM;Jan 16, 2024 11:00 AM;4675.37;138.0;2168.38;2368.99
Jan 16, 2024 11:00 AM;Jan 16, 2024 12:00 PM;6509.83;148.5;1968.44;4392.89
Jan 16, 2024 12:00 PM;Jan 16, 2024 1:00 PM;7549.910000000001;152.0;1770.14;5627.77
Jan 16, 2024 1:00 PM;Jan 16, 2024 2:00 PM;7721.52;165.5;1575.01;5981.01
Jan 16, 2024 2:00 PM;Jan 16, 2024 3:00 PM;7075.02;171.0;1563.38;5340.64
Jan 16, 2024 3:00 PM;Jan 16, 2024 4:00 PM;5453.1900000000005;175.5;1553.69;3724.0
Jan 16, 2024 4:00 PM;Jan 16, 2024 5:00 PM;3339.64;220.0;1544.83;1574.81
Jan 16, 2024 5:00 PM;Jan 16, 2024 6:00 PM;2643.9;287.0;2210.3;146.6
Jan 16, 2024 6:00 PM;Jan 16, 2024 7:00 PM;3212.36;333.0;2879.36;0.0
Jan 16, 2024 7:00 PM;Jan 16, 2024 8:00 PM;3841.32;290.5;3550.82;0.0
Jan 16, 2024 8:00 PM;Jan 16, 2024 9:00 PM;4844.86;434.0;4410.86;0.0
Jan 16, 2024 9:00 PM;Jan 16, 2024 10:00 PM;5679.13;407.0;5272.13;0.0
Jan 16, 2024 10:00 PM;Jan 16, 2024 11:00 PM;6605.18;471.5;6133.68;0.0
Jan 16, 2024 11:00 PM;Jan 17, 2024 12:00 AM;6767.53;426.5;6341.03;0.0
Jan 17, 2024 12:00 AM;Jan 17, 2024 1:00 AM;7063.73;406.5;6657.23;0.0
Jan 17, 2024 1:00 AM;Jan 17, 2024 2:00 AM;7270.84;392.0;6878.84;0.0
Jan 17, 2024 2:00 AM;Jan 17, 2024 3:00 AM;7370.49;373.5;6996.99;0.0
Jan 17, 2024 3:00 AM;Jan 17, 2024 4:00 AM;7527.91;414.5;7113.41;0.0
Jan 17, 2024 4:00 AM;Jan 17, 2024 5:00 AM;7656.77;428.0;7228.77;0.0
Jan 17, 2024 5:00 AM;Jan 17, 2024 6:00 AM;8023.91;502.0;7521.91;0.0
Jan 17, 2024 6:00 AM;Jan 17, 2024 7:00 AM;8399.51;584.0;7815.51;0.0
Jan 17, 2024 7:00 AM;Jan 17, 2024 8:00 AM;8717.42;610.0;8107.42;0.0
Jan 17, 2024 8:00 AM;Jan 17, 2024 9:00 AM;9821.62;637.0;9184.62;0.0
Jan 17, 2024 9:00 AM;Jan 17, 2024 10:00 AM;11342.14;697.0;10261.26;383.88
Jan 17, 2024 10:00 AM;Jan 17, 2024 11:00 AM;13766.48;688.0;11337.94;1740.54
Jan 17, 2024 11:00 AM;Jan 17, 2024 12:00 PM;15502.84;685.0;11942.48;2875.36
Jan 17, 2024 12:00 PM;Jan 17, 2024 1:00 PM;16897.54;647.5;12545.91;3704.13
Jan 17, 2024 1:00 PM;Jan 17, 2024 2:00 PM;17690.170000000002;685.5;13149.37;3855.3
Jan 17, 2024 2:00 PM;Jan 17, 2024 3:00 PM;17353.87;685.5;13162.97;3505.4
Jan 17, 2024 3:00 PM;Jan 17, 2024 4:00 PM;16509.69;690.5;13176.38;2642.81
Jan 17, 2024 4:00 PM;Jan 17, 2024 5:00 PM;15080.3;689.0;13189.82;1201.48
Jan 17, 2024 5:00 PM;Jan 17, 2024 6:00 PM;13490.9;688.5;12674.18;128.22
Jan 17, 2024 6:00 PM;Jan 17, 2024 7:00 PM;12840.59;681.5;12159.09;0.0
Jan 17, 2024 7:00 PM;Jan 17, 2024 8:00 PM;12299.81;655.5;11644.31;0.0
Jan 17, 2024 8:00 PM;Jan 17, 2024 9:00 PM;11955.71;694.0;11261.71;0.0
Jan 17, 2024 9:00 PM;Jan 17, 2024 10:00 PM;11486.89;607.5;10879.39;0.0
Jan 17, 2024 10:00 PM;Jan 17, 2024 11:00 PM;11120.22;623.0;10497.22;0.0
Jan 17, 2024 11:00 PM;Jan 18, 2024 12:00 AM;10504.5;601.5;9903.0;0.0
Jan 18, 2024 12:00 AM;Jan 18, 2024 1:00 AM;10728.6;516.0;10212.6;0.0
Jan 18, 2024 1:00 AM;Jan 18, 2024 2:00 AM;10837.49;570.0;10267.49;0.0
Jan 18, 2024 2:00 AM;Jan 18, 2024 3:00 AM;10891.2;622.0;10269.2;0.0
Jan 18, 2024 3:00 AM;Jan 18, 2024 4:00 AM;10910.07;651.0;10259.07;0.0
Jan 18, 2024 4:00 AM;Jan 18, 2024 5:00 AM;10950.07;703.0;10247.07;0.0
Jan 18, 2024 5:00 AM;Jan 18, 2024 6:00 AM;11324.13;715.5;10608.63;0.0
Jan 18, 2024 6:00 AM;Jan 18, 2024 7:00 AM;11695.14;722.0;10973.14;0.0
Jan 18, 2024 7:00 AM;Jan 18, 2024 8:00 AM;12055.39;718.5;11336.89;0.0
Jan 18, 2024 8:00 AM;Jan 18, 2024 9:00 AM;11538.74;693.5;10845.24;0.0
Jan 18, 2024 9:00 AM;Jan 18, 2024 10:00 AM;11505.53;666.5;10353.2;485.83
Jan 18, 2024 10:00 AM;Jan 18, 2024 11:00 AM;12630.630000000001;623.0;9862.51;2145.12
Jan 18, 2024 11:00 AM;Jan 18, 2024 12:00 PM;14103.84;534.0;9530.64;4039.2
Jan 18, 2024 12:00 PM;Jan 18, 2024 1:00 PM;14818.99;483.0;9197.76;5138.23
Jan 18, 2024 1:00 PM;Jan 18, 2024 2:00 PM;14813.329999999998;409.0;8864.88;5539.45
Jan 18, 2024 2:00 PM;Jan 18, 2024 3:00 PM;13564.21;402.5;8403.16;4758.55
Jan 18, 2024 3:00 PM;Jan 18, 2024 4:00 PM;11782.199999999999;527.5;7941.19;3313.51
Jan 18, 2024 4:00 PM;Jan 18, 2024 5:00 PM;9381.88;446.0;7479.83;1456.05
Jan 18, 2024 5:00 PM;Jan 18, 2024 6:00 PM;7617.85;368.0;7093.09;156.76
Jan 18, 2024 6:00 PM;Jan 18, 2024 7:00 PM;7037.76;326.5;6711.26;0.0
Jan 18, 2024 7:00 PM;Jan 18, 2024 8:00 PM;6634.26;302.0;6332.26;0.0
Jan 18, 2024 8:00 PM;Jan 18, 2024 9:00 PM;6462.12;392.0;6070.12;0.0
Jan 18, 2024 9:00 PM;Jan 18, 2024 10:00 PM;6024.03;215.0;5809.03;0.0
Jan 18, 2024 10:00 PM;Jan 18, 2024 11:00 PM;5712.73;163.5;5549.23;0.0
Jan 18, 2024 11:00 PM;Jan 19, 2024 12:00 AM;5184.4;174.5;5009.9;0.0
Jan 19, 2024 12:00 AM;Jan 19, 2024 1:00 AM;4386.69;80.0;4306.69;0.0
Jan 19, 2024 1:00 AM;Jan 19, 2024 2:00 AM;3824.01;62.0;3762.01;0.0
Jan 19, 2024 2:00 AM;Jan 19, 2024 3:00 AM;3605.58;54.5;3551.08;0.0
Jan 19, 2024 3:00 AM;Jan 19, 2024 4:00 AM;3390.86;54.0;3336.86;0.0
Jan 19, 2024 4:00 AM;Jan 19, 2024 5:00 AM;3177.62;53.5;3124.12;0.0
Jan 19, 2024 5:00 AM;Jan 19, 2024 6:00 AM;3125.83;50.5;3075.33;0.0
Jan 19, 2024 6:00 AM;Jan 19, 2024 7:00 AM;3081.63;53.5;3028.13;0.0
Jan 19, 2024 7:00 AM;Jan 19, 2024 8:00 AM;3038.41;58.5;2979.91;0.0
Jan 19, 2024 8:00 AM;Jan 19, 2024 9:00 AM;2793.69;63.0;2730.69;0.0
Jan 19, 2024 9:00 AM;Jan 19, 2024 10:00 AM;3186.25;66.5;2486.04;633.71
Jan 19, 2024 10:00 AM;Jan 19, 2024 11:00 AM;5262.870000000001;65.5;2248.61;2948.76
Jan 19, 2024 11:00 AM;Jan 19, 2024 12:00 PM;7780.469999999999;66.5;2238.99;5474.98
Jan 19, 2024 12:00 PM;Jan 19, 2024 1:00 PM;9355.39;64.5;2234.1;7056.79
Jan 19, 2024 1:00 PM;Jan 19, 2024 2:00 PM;9869.45;55.0;2232.81;7581.64
Jan 19, 2024 2:00 PM;Jan 19, 2024 3:00 PM;9453.96;42.0;2397.48;7014.48
Jan 19, 2024 3:00 PM;Jan 19, 2024 4:00 PM;7553.200000000001;33.5;2565.1;4954.6
Jan 19, 2024 4:00 PM;Jan 19, 2024 5:00 PM;4980.37;33.5;2733.96;2212.91
Jan 19, 2024 5:00 PM;Jan 19, 2024 6:00 PM;3257.88;37.0;2966.36;254.52
Jan 19, 2024 6:00 PM;Jan 19, 2024 7:00 PM;3248.81;43.5;3205.31;0.0
Jan 19, 2024 7:00 PM;Jan 19, 2024 8:00 PM;3499.09;52.5;3446.59;0.0
Jan 19, 2024 8:00 PM;Jan 19, 2024 9:00 PM;3661.74;68.0;3593.74;0.0
Jan 19, 2024 9:00 PM;Jan 19, 2024 10:00 PM;3835.17;92.5;3742.67;0.0
Jan 19, 2024 10:00 PM;Jan 19, 2024 11:00 PM;4005.55;112.5;3893.05;0.0
Jan 19, 2024 11:00 PM;Jan 20, 2024 12:00 AM;4058.57;134.5;3924.07;0.0
Jan 20, 2024 12:00 AM;Jan 20, 2024 1:00 AM;4108.889999999999;196.0;3912.89;0.0
Jan 20, 2024 1:00 AM;Jan 20, 2024 2:00 AM;4169.639999999999;232.5;3937.14;0.0
Jan 20, 2024 2:00 AM;Jan 20, 2024 3:00 AM;4267.3;268.5;3998.8;0.0
Jan 20, 2024 3:00 AM;Jan 20, 2024 4:00 AM;4347.66;291.0;4056.66;0.0
Jan 20, 2024 4:00 AM;Jan 20, 2024 5:00 AM;4393.22;280.0;4113.22;0.0
Jan 20, 2024 5:00 AM;Jan 20, 2024 6:00 AM;4463.4;264.5;4198.9;0.0
Jan 20, 2024 6:00 AM;Jan 20, 2024 7:00 AM;4549.89;264.5;4285.39;0.0
Jan 20, 2024 7:00 AM;Jan 20, 2024 8:00 AM;4645.38;274.5;4370.88;0.0
Jan 20, 2024 8:00 AM;Jan 20, 2024 9:00 AM;4856.74;290.0;4566.74;0.0
Jan 20, 2024 9:00 AM;Jan 20, 2024 10:00 AM;5955.92;301.5;4762.9;891.52
Jan 20, 2024 10:00 AM;Jan 20, 2024 11:00 AM;9226.24;312.5;4960.13;3953.61
Jan 20, 2024 11:00 AM;Jan 20, 2024 12:00 PM;11689.5;305.0;4375.36;7009.14
Jan 20, 2024 12:00 PM;Jan 20, 2024 1:00 PM;12897.9;287.5;3794.33;8816.07
Jan 20, 2024 1:00 PM;Jan 20, 2024 2:00 PM;12732.16;274.0;3225.32;9232.84
Jan 20, 2024 2:00 PM;Jan 20, 2024 3:00 PM;11683.81;264.0;3145.47;8274.34
Jan 20, 2024 3:00 PM;Jan 20, 2024 4:00 PM;9310.970000000001;253.0;3073.63;5984.34
Jan 20, 2024 4:00 PM;Jan 20, 2024 5:00 PM;6030.99;270.5;3005.17;2755.32
Jan 20, 2024 5:00 PM;Jan 20, 2024 6:00 PM;5094.98;308.0;4461.48;325.5
Jan 20, 2024 6:00 PM;Jan 20, 2024 7:00 PM;6294.25;364.0;5930.25;0.0
Jan 20, 2024 7:00 PM;Jan 20, 2024 8:00 PM;7848.05;446.0;7402.05;0.0
Jan 20, 2024 8:00 PM;Jan 20, 2024 9:00 PM;9230.44;534.5;8695.94;0.0
Jan 20, 2024 9:00 PM;Jan 20, 2024 10:00 PM;10558.34;567.5;9990.84;0.0
Jan 20, 2024 10:00 PM;Jan 20, 2024 11:00 PM;11866.66;580.5;11286.16;0.0
Jan 20, 2024 11:00 PM;Jan 21, 2024 12:00 AM;12021.24;595.0;11426.24;0.0
Jan 21, 2024 12:00 AM;Jan 21, 2024 1:00 AM;12413.71;581.0;11832.71;0.0
Jan 21, 2024 1:00 AM;Jan 21, 2024 2:00 AM;12835.38;609.0;12226.38;0.0
Jan 21, 2024 2:00 AM;Jan 21, 2024 3:00 AM;12944.6;626.5;12318.1;0.0
Jan 21, 2024 3:00 AM;Jan 21, 2024 4:00 AM;13034.43;632.0;12402.43;0.0
Jan 21, 2024 4:00 AM;Jan 21, 2024 5:00 AM;13119.05;634.0;12485.05;0.0
Jan 21, 2024 5:00 AM;Jan 21, 2024 6:00 AM;13489.99;634.0;12855.99;0.0
Jan 21, 2024 6:00 AM;Jan 21, 2024 7:00 AM;13861.35;632.0;13229.35;0.0
Jan 21, 2024 7:00 AM;Jan 21, 2024 8:00 AM;14234.71;633.5;13601.21;0.0
Jan 21, 2024 8:00 AM;Jan 21, 2024 9:00 AM;14194.19;633.0;13561.19;0.0
Jan 21, 2024 9:00 AM;Jan 21, 2024 10:00 AM;14889.61;628.5;13520.7;740.41
Jan 21, 2024 10:00 AM;Jan 21, 2024 11:00 AM;17114.32;618.0;13480.32;3016.0
Jan 21, 2024 11:00 AM;Jan 21, 2024 12:00 PM;19267.42;621.0;13448.83;5197.59
Jan 21, 2024 12:00 PM;Jan 21, 2024 1:00 PM;20523.71;620.0;13416.77;6486.94
Jan 21, 2024 1:00 PM;Jan 21, 2024 2:00 PM;20815.91;620.5;13385.09;6810.32
Jan 21, 2024 2:00 PM;Jan 21, 2024 3:00 PM;19806.489999999998;620.5;13174.33;6011.66
Jan 21, 2024 3:00 PM;Jan 21, 2024 4:00 PM;18107.54;620.0;12963.72;4523.82
Jan 21, 2024 4:00 PM;Jan 21, 2024 5:00 PM;15518.65;620.5;12752.98;2145.17
Jan 21, 2024 5:00 PM;Jan 21, 2024 6:00 PM;14352.15;621.0;13458.47;272.68
Jan 21, 2024 6:00 PM;Jan 21, 2024 7:00 PM;14849.91;684.0;14165.91;0.0
Jan 21, 2024 7:00 PM;Jan 21, 2024 8:00 PM;15635.49;761.0;14874.49;0.0
Jan 21, 2024 8:00 PM;Jan 21, 2024 9:00 PM;16229.87;760.0;15469.87;0.0
Jan 21, 2024 9:00 PM;Jan 21, 2024 10:00 PM;16825.559999999998;760.0;16065.56;0.0
Jan 21, 2024 10:00 PM;Jan 21, 2024 11:00 PM;17420.81;759.5;16661.31;0.0
Jan 21, 2024 11:00 PM;Jan 22, 2024 12:00 AM;17733.61;756.5;16977.11;0.0
Jan 22, 2024 12:00 AM;Jan 22, 2024 1:00 AM;18276.78;723.5;17553.28;0.0
Jan 22, 2024 1:00 AM;Jan 22, 2024 2:00 AM;18537.84;719.5;17818.34;0.0
Jan 22, 2024 2:00 AM;Jan 22, 2024 3:00 AM;18732.38;725.5;18006.88;0.0
Jan 22, 2024 3:00 AM;Jan 22, 2024 4:00 AM;18920.91;742.0;18178.91;0.0
Jan 22, 2024 4:00 AM;Jan 22, 2024 5:00 AM;19095.01;750.5;18344.51;0.0
Jan 22, 2024 5:00 AM;Jan 22, 2024 6:00 AM;19179.21;760.0;18419.21;0.0
Jan 22, 2024 6:00 AM;Jan 22, 2024 7:00 AM;19251.67;759.0;18492.67;0.0
Jan 22, 2024 7:00 AM;Jan 22, 2024 8:00 AM;19321.9;759.5;18562.4;0.0
Jan 22, 2024 8:00 AM;Jan 22, 2024 9:00 AM;19041.36;761.0;18280.34;0.02
Jan 22, 2024 9:00 AM;Jan 22, 2024 10:00 AM;19429.35;760.5;17996.12;672.73
Jan 22, 2024 10:00 AM;Jan 22, 2024 11:00 AM;20998.55;760.0;17710.48;2528.07
Jan 22, 2024 11:00 AM;Jan 22, 2024 12:00 PM;22215.04;760.0;17521.41;3933.63
Jan 22, 2024 12:00 PM;Jan 22, 2024 1:00 PM;22886.0;760.0;17329.48;4796.52
Jan 22, 2024 1:00 PM;Jan 22, 2024 2:00 PM;22883.67;760.0;17137.78;4985.89
Jan 22, 2024 2:00 PM;Jan 22, 2024 3:00 PM;21810.01;760.0;16801.94;4248.07
Jan 22, 2024 3:00 PM;Jan 22, 2024 4:00 PM;20258.15;761.0;16465.16;3031.99
Jan 22, 2024 4:00 PM;Jan 22, 2024 5:00 PM;18433.01;761.0;16127.17;1544.84
Jan 22, 2024 5:00 PM;Jan 22, 2024 6:00 PM;16238.109999999999;761.0;15247.56;229.55
Jan 22, 2024 6:00 PM;Jan 22, 2024 7:00 PM;15134.02;761.0;14373.02;0.0
Jan 22, 2024 7:00 PM;Jan 22, 2024 8:00 PM;14264.38;761.0;13503.38;0.0
Jan 22, 2024 8:00 PM;Jan 22, 2024 9:00 PM;14365.33;761.0;13604.33;0.0
Jan 22, 2024 9:00 PM;Jan 22, 2024 10:00 PM;14465.87;759.5;13706.37;0.0
Jan 22, 2024 10:00 PM;Jan 22, 2024 11:00 PM;14544.16;735.5;13808.66;0.0
Jan 22, 2024 11:00 PM;Jan 23, 2024 12:00 AM;14229.46;662.0;13567.46;0.0
