"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"17/04/2024 06:00:00 - 17/04/2024 07:00:00","BZN|FR","478.50","478.50","478.50","446.00"
"17/04/2024 07:00:00 - 17/04/2024 08:00:00","BZN|FR","477.00","477.00","477.00","471.00"
"17/04/2024 08:00:00 - 17/04/2024 09:00:00","BZN|FR","525.00","388.00","388.00","377.00"
"17/04/2024 09:00:00 - 17/04/2024 10:00:00","BZN|FR","603.00","444.00","444.00","302.00"
"17/04/2024 10:00:00 - 17/04/2024 11:00:00","BZN|FR","651.00","500.00","500.00","412.00"
"17/04/2024 11:00:00 - 17/04/2024 12:00:00","BZN|FR","665.00","542.50","542.50","442.00"
"17/04/2024 12:00:00 - 17/04/2024 13:00:00","BZN|FR","619.00","560.50","560.50","451.00"
"17/04/2024 13:00:00 - 17/04/2024 14:00:00","BZN|FR","561.50","538.50","538.50","471.00"
"17/04/2024 14:00:00 - 17/04/2024 15:00:00","BZN|FR","532.50","545.00","545.00","514.00"
"17/04/2024 15:00:00 - 17/04/2024 16:00:00","BZN|FR","560.50","581.00","581.00","627.00"
"17/04/2024 16:00:00 - 17/04/2024 17:00:00","BZN|FR","598.50","622.50","622.50","685.00"
"17/04/2024 17:00:00 - 17/04/2024 18:00:00","BZN|FR","651.50","684.00","684.00","728.00"
"17/04/2024 18:00:00 - 17/04/2024 19:00:00","BZN|FR","692.00","711.50","711.50","779.00"
"17/04/2024 19:00:00 - 17/04/2024 20:00:00","BZN|FR","722.50","724.00","724.00","780.00"
"17/04/2024 20:00:00 - 17/04/2024 21:00:00","BZN|FR","764.00","733.00","733.00","786.00"
"17/04/2024 21:00:00 - 17/04/2024 22:00:00","BZN|FR","806.00","762.50","762.50","784.00"
"17/04/2024 22:00:00 - 17/04/2024 23:00:00","BZN|FR","800.00","762.00","762.00","784.00"
"17/04/2024 23:00:00 - 18/04/2024 00:00:00","BZN|FR","785.00","719.50","719.50","734.00"
"18/04/2024 00:00:00 - 18/04/2024 01:00:00","BZN|FR","602.50","602.50","602.50","658.00"
"18/04/2024 01:00:00 - 18/04/2024 02:00:00","BZN|FR","582.00","582.00","582.00","609.00"
"18/04/2024 02:00:00 - 18/04/2024 03:00:00","BZN|FR","581.50","581.50","581.50","551.00"
"18/04/2024 03:00:00 - 18/04/2024 04:00:00","BZN|FR","607.00","607.00","607.00","698.00"
"18/04/2024 04:00:00 - 18/04/2024 05:00:00","BZN|FR","614.50","614.50","614.50","702.00"
"18/04/2024 05:00:00 - 18/04/2024 06:00:00","BZN|FR","620.50","620.50","620.50","599.00"
"18/04/2024 06:00:00 - 18/04/2024 07:00:00","BZN|FR","627.50","627.50","627.50","604.00"
"18/04/2024 07:00:00 - 18/04/2024 08:00:00","BZN|FR","620.00","620.00","620.00","511.00"
"18/04/2024 08:00:00 - 18/04/2024 09:00:00","BZN|FR","600.50","604.50","604.50","434.00"
"18/04/2024 09:00:00 - 18/04/2024 10:00:00","BZN|FR","567.50","558.50","558.50","327.00"
"18/04/2024 10:00:00 - 18/04/2024 11:00:00","BZN|FR","504.50","473.00","473.00","227.00"
"18/04/2024 11:00:00 - 18/04/2024 12:00:00","BZN|FR","407.50","384.00","384.00","135.00"
"18/04/2024 12:00:00 - 18/04/2024 13:00:00","BZN|FR","306.00","292.00","292.00","61.00"
"18/04/2024 13:00:00 - 18/04/2024 14:00:00","BZN|FR","219.50","204.00","204.00","32.00"
"18/04/2024 14:00:00 - 18/04/2024 15:00:00","BZN|FR","150.00","136.00","136.00","13.00"
"18/04/2024 15:00:00 - 18/04/2024 16:00:00","BZN|FR","95.50","89.00","89.00","0.00"
"18/04/2024 16:00:00 - 18/04/2024 17:00:00","BZN|FR","56.00","50.50","50.50","0.00"
"18/04/2024 17:00:00 - 18/04/2024 18:00:00","BZN|FR","31.50","24.00","24.00","14.00"
"18/04/2024 18:00:00 - 18/04/2024 19:00:00","BZN|FR","18.00","13.50","13.50","22.00"
"18/04/2024 19:00:00 - 18/04/2024 20:00:00","BZN|FR","23.00","22.50","22.50","62.00"
"18/04/2024 20:00:00 - 18/04/2024 21:00:00","BZN|FR","40.50","32.50","32.50","83.00"
"18/04/2024 21:00:00 - 18/04/2024 22:00:00","BZN|FR","57.00","50.50","50.50","128.00"
"18/04/2024 22:00:00 - 18/04/2024 23:00:00","BZN|FR","82.50","78.50","78.50","164.00"
"18/04/2024 23:00:00 - 19/04/2024 00:00:00","BZN|FR","107.50","116.00","116.00","290.00"
"19/04/2024 00:00:00 - 19/04/2024 01:00:00","BZN|FR","188.50","188.50","188.50","412.00"
"19/04/2024 01:00:00 - 19/04/2024 02:00:00","BZN|FR","270.00","270.00","270.00","376.00"
"19/04/2024 02:00:00 - 19/04/2024 03:00:00","BZN|FR","352.50","352.50","352.50","398.00"
"19/04/2024 03:00:00 - 19/04/2024 04:00:00","BZN|FR","408.50","408.50","408.50","422.00"
"19/04/2024 04:00:00 - 19/04/2024 05:00:00","BZN|FR","486.00","486.00","486.00","436.00"
"19/04/2024 05:00:00 - 19/04/2024 06:00:00","BZN|FR","533.00","533.00","533.00","471.00"
"19/04/2024 06:00:00 - 19/04/2024 07:00:00","BZN|FR","542.50","542.50","542.50","462.00"
"19/04/2024 07:00:00 - 19/04/2024 08:00:00","BZN|FR","551.50","551.50","551.50","482.00"
"19/04/2024 08:00:00 - 19/04/2024 09:00:00","BZN|FR","551.00","546.50","546.50","497.00"
"19/04/2024 09:00:00 - 19/04/2024 10:00:00","BZN|FR","588.00","559.50","559.50","533.00"
"19/04/2024 10:00:00 - 19/04/2024 11:00:00","BZN|FR","586.50","600.00","600.00","491.00"
"19/04/2024 11:00:00 - 19/04/2024 12:00:00","BZN|FR","552.50","572.50","572.50","528.00"
"19/04/2024 12:00:00 - 19/04/2024 13:00:00","BZN|FR","534.50","523.50","523.50","542.00"
"19/04/2024 13:00:00 - 19/04/2024 14:00:00","BZN|FR","527.50","534.50","534.50","571.00"
"19/04/2024 14:00:00 - 19/04/2024 15:00:00","BZN|FR","541.50","549.50","549.50","576.00"
"19/04/2024 15:00:00 - 19/04/2024 16:00:00","BZN|FR","545.00","546.00","546.00","637.00"
"19/04/2024 16:00:00 - 19/04/2024 17:00:00","BZN|FR","529.50","545.50","545.50","588.00"
"19/04/2024 17:00:00 - 19/04/2024 18:00:00","BZN|FR","537.00","560.50","560.50","632.00"
"19/04/2024 18:00:00 - 19/04/2024 19:00:00","BZN|FR","563.00","583.50","583.50","549.00"
"19/04/2024 19:00:00 - 19/04/2024 20:00:00","BZN|FR","523.00","571.50","571.50","522.00"
"19/04/2024 20:00:00 - 19/04/2024 21:00:00","BZN|FR","463.50","539.00","539.00","427.00"
"19/04/2024 21:00:00 - 19/04/2024 22:00:00","BZN|FR","439.50","495.00","495.00","329.00"
"19/04/2024 22:00:00 - 19/04/2024 23:00:00","BZN|FR","469.50","506.50","506.50","544.00"
"19/04/2024 23:00:00 - 20/04/2024 00:00:00","BZN|FR","499.50","538.50","538.50","485.00"
"20/04/2024 00:00:00 - 20/04/2024 01:00:00","BZN|FR","536.50","536.50","536.50","402.00"
"20/04/2024 01:00:00 - 20/04/2024 02:00:00","BZN|FR","599.50","599.50","599.50","415.00"
"20/04/2024 02:00:00 - 20/04/2024 03:00:00","BZN|FR","541.50","541.50","541.50","415.00"
"20/04/2024 03:00:00 - 20/04/2024 04:00:00","BZN|FR","479.00","479.00","479.00","287.00"
"20/04/2024 04:00:00 - 20/04/2024 05:00:00","BZN|FR","492.50","492.50","492.50","309.00"
"20/04/2024 05:00:00 - 20/04/2024 06:00:00","BZN|FR","520.00","520.00","520.00","431.00"
"20/04/2024 06:00:00 - 20/04/2024 07:00:00","BZN|FR","589.00","589.00","589.00","400.00"
"20/04/2024 07:00:00 - 20/04/2024 08:00:00","BZN|FR","617.50","617.50","617.50","413.00"
"20/04/2024 08:00:00 - 20/04/2024 09:00:00","BZN|FR","581.00","502.00","502.00","453.00"
"20/04/2024 09:00:00 - 20/04/2024 10:00:00","BZN|FR","558.50","519.00","519.00","559.00"
"20/04/2024 10:00:00 - 20/04/2024 11:00:00","BZN|FR","560.00","550.00","550.00","485.00"
"20/04/2024 11:00:00 - 20/04/2024 12:00:00","BZN|FR","495.00","495.00","495.00","359.00"
"20/04/2024 12:00:00 - 20/04/2024 13:00:00","BZN|FR","429.00","446.00","446.00","287.00"
"20/04/2024 13:00:00 - 20/04/2024 14:00:00","BZN|FR","379.50","411.50","411.50","252.00"
"20/04/2024 14:00:00 - 20/04/2024 15:00:00","BZN|FR","348.50","371.50","371.50","304.00"
"20/04/2024 15:00:00 - 20/04/2024 16:00:00","BZN|FR","344.50","335.00","335.00","267.00"
"20/04/2024 16:00:00 - 20/04/2024 17:00:00","BZN|FR","361.00","337.50","337.50","250.00"
"20/04/2024 17:00:00 - 20/04/2024 18:00:00","BZN|FR","352.50","369.50","369.50","187.00"
"20/04/2024 18:00:00 - 20/04/2024 19:00:00","BZN|FR","351.00","344.00","344.00","202.00"
"20/04/2024 19:00:00 - 20/04/2024 20:00:00","BZN|FR","320.00","347.50","347.50","289.00"
"20/04/2024 20:00:00 - 20/04/2024 21:00:00","BZN|FR","323.50","394.00","394.00","361.00"
"20/04/2024 21:00:00 - 20/04/2024 22:00:00","BZN|FR","385.00","444.00","444.00","434.00"
"20/04/2024 22:00:00 - 20/04/2024 23:00:00","BZN|FR","422.50","460.00","460.00","464.00"
"20/04/2024 23:00:00 - 21/04/2024 00:00:00","BZN|FR","432.50","465.50","465.50","489.00"
"21/04/2024 00:00:00 - 21/04/2024 01:00:00","BZN|FR","448.50","448.50","448.50","408.00"
"21/04/2024 01:00:00 - 21/04/2024 02:00:00","BZN|FR","445.00","445.00","445.00","394.00"
"21/04/2024 02:00:00 - 21/04/2024 03:00:00","BZN|FR","423.00","423.00","423.00","416.00"
"21/04/2024 03:00:00 - 21/04/2024 04:00:00","BZN|FR","383.00","383.00","383.00","464.00"
"21/04/2024 04:00:00 - 21/04/2024 05:00:00","BZN|FR","364.00","364.00","364.00","439.00"
"21/04/2024 05:00:00 - 21/04/2024 06:00:00","BZN|FR","377.50","377.50","377.50","513.00"
"21/04/2024 06:00:00 - 21/04/2024 07:00:00","BZN|FR","405.50","405.50","405.50","490.00"
"21/04/2024 07:00:00 - 21/04/2024 08:00:00","BZN|FR","423.00","423.00","423.00","419.00"
"21/04/2024 08:00:00 - 21/04/2024 09:00:00","BZN|FR","439.50","447.00","447.00","468.00"
"21/04/2024 09:00:00 - 21/04/2024 10:00:00","BZN|FR","491.00","471.00","471.00","442.00"
"21/04/2024 10:00:00 - 21/04/2024 11:00:00","BZN|FR","516.50","516.50","516.50","428.00"
"21/04/2024 11:00:00 - 21/04/2024 12:00:00","BZN|FR","502.50","522.50","522.50","525.00"
"21/04/2024 12:00:00 - 21/04/2024 13:00:00","BZN|FR","508.00","494.50","494.50","601.00"
"21/04/2024 13:00:00 - 21/04/2024 14:00:00","BZN|FR","513.00","497.50","497.50","523.00"
"21/04/2024 14:00:00 - 21/04/2024 15:00:00","BZN|FR","551.50","550.00","550.00","655.00"
"21/04/2024 15:00:00 - 21/04/2024 16:00:00","BZN|FR","593.00","583.50","583.50","673.00"
"21/04/2024 16:00:00 - 21/04/2024 17:00:00","BZN|FR","620.00","588.00","588.00","697.00"
"21/04/2024 17:00:00 - 21/04/2024 18:00:00","BZN|FR","647.00","604.00","604.00","666.00"
"21/04/2024 18:00:00 - 21/04/2024 19:00:00","BZN|FR","663.00","639.00","639.00","764.00"
"21/04/2024 19:00:00 - 21/04/2024 20:00:00","BZN|FR","691.00","677.50","677.50","837.00"
"21/04/2024 20:00:00 - 21/04/2024 21:00:00","BZN|FR","733.50","736.00","736.00","863.00"
"21/04/2024 21:00:00 - 21/04/2024 22:00:00","BZN|FR","724.00","755.00","755.00","850.00"
"21/04/2024 22:00:00 - 21/04/2024 23:00:00","BZN|FR","762.50","759.00","759.00","806.00"
"21/04/2024 23:00:00 - 22/04/2024 00:00:00","BZN|FR","817.00","777.50","777.50","813.00"
"22/04/2024 00:00:00 - 22/04/2024 01:00:00","BZN|FR","844.50","844.50","844.50","799.00"
"22/04/2024 01:00:00 - 22/04/2024 02:00:00","BZN|FR","804.00","804.00","804.00","769.00"
"22/04/2024 02:00:00 - 22/04/2024 03:00:00","BZN|FR","764.00","764.00","764.00","650.00"
"22/04/2024 03:00:00 - 22/04/2024 04:00:00","BZN|FR","714.50","714.50","714.50","553.00"
"22/04/2024 04:00:00 - 22/04/2024 05:00:00","BZN|FR","649.50","649.50","649.50","543.00"
"22/04/2024 05:00:00 - 22/04/2024 06:00:00","BZN|FR","579.50","579.50","579.50","477.00"
"22/04/2024 06:00:00 - 22/04/2024 07:00:00","BZN|FR","571.00","571.00","571.00","390.00"
"22/04/2024 07:00:00 - 22/04/2024 08:00:00","BZN|FR","558.00","558.00","558.00","363.00"
"22/04/2024 08:00:00 - 22/04/2024 09:00:00","BZN|FR","545.00","495.50","495.50","381.00"
"22/04/2024 09:00:00 - 22/04/2024 10:00:00","BZN|FR","506.50","474.50","474.50","318.00"
"22/04/2024 10:00:00 - 22/04/2024 11:00:00","BZN|FR","449.50","431.50","431.50","322.00"
"22/04/2024 11:00:00 - 22/04/2024 12:00:00","BZN|FR","392.00","371.50","371.50","255.00"
"22/04/2024 12:00:00 - 22/04/2024 13:00:00","BZN|FR","336.00","313.50","313.50","180.00"
"22/04/2024 13:00:00 - 22/04/2024 14:00:00","BZN|FR","296.00","275.50","275.50","125.00"
"22/04/2024 14:00:00 - 22/04/2024 15:00:00","BZN|FR","260.00","241.00","241.00","113.00"
"22/04/2024 15:00:00 - 22/04/2024 16:00:00","BZN|FR","227.00","205.50","205.50","88.00"
"22/04/2024 16:00:00 - 22/04/2024 17:00:00","BZN|FR","212.00","182.50","182.50","120.00"
"22/04/2024 17:00:00 - 22/04/2024 18:00:00","BZN|FR","213.00","146.00","146.00","125.00"
"22/04/2024 18:00:00 - 22/04/2024 19:00:00","BZN|FR","194.00","122.00","122.00","92.00"
"22/04/2024 19:00:00 - 22/04/2024 20:00:00","BZN|FR","173.50","133.00","133.00","136.00"
"22/04/2024 20:00:00 - 22/04/2024 21:00:00","BZN|FR","198.50","160.00","160.00","260.00"
"22/04/2024 21:00:00 - 22/04/2024 22:00:00","BZN|FR","237.50","199.00","199.00","302.00"
"22/04/2024 22:00:00 - 22/04/2024 23:00:00","BZN|FR","270.50","239.50","239.50","234.00"
"22/04/2024 23:00:00 - 23/04/2024 00:00:00","BZN|FR","279.00","265.50","265.50","220.00"
"23/04/2024 00:00:00 - 23/04/2024 01:00:00","BZN|FR","217.00","217.00","217.00","150.00"
"23/04/2024 01:00:00 - 23/04/2024 02:00:00","BZN|FR","192.00","192.00","192.00","107.00"
"23/04/2024 02:00:00 - 23/04/2024 03:00:00","BZN|FR","157.50","157.50","157.50","139.00"
"23/04/2024 03:00:00 - 23/04/2024 04:00:00","BZN|FR","131.00","131.00","131.00","129.00"
"23/04/2024 04:00:00 - 23/04/2024 05:00:00","BZN|FR","112.50","112.50","112.50","116.00"
"23/04/2024 05:00:00 - 23/04/2024 06:00:00","BZN|FR","97.00","97.00","97.00","91.00"
"23/04/2024 06:00:00 - 23/04/2024 07:00:00","BZN|FR","86.50","86.50","86.50","133.00"
"23/04/2024 07:00:00 - 23/04/2024 08:00:00","BZN|FR","82.00","82.00","82.00","191.00"
"23/04/2024 08:00:00 - 23/04/2024 09:00:00","BZN|FR","81.00","73.00","73.00","150.00"
"23/04/2024 09:00:00 - 23/04/2024 10:00:00","BZN|FR","80.50","82.50","82.50","98.00"
"23/04/2024 10:00:00 - 23/04/2024 11:00:00","BZN|FR","79.00","86.50","86.50","44.00"
"23/04/2024 11:00:00 - 23/04/2024 12:00:00","BZN|FR","72.00","81.00","81.00","24.00"
"23/04/2024 12:00:00 - 23/04/2024 13:00:00","BZN|FR","54.00","65.50","65.50","25.00"
"23/04/2024 13:00:00 - 23/04/2024 14:00:00","BZN|FR","44.50","61.50","61.50","20.00"
"23/04/2024 14:00:00 - 23/04/2024 15:00:00","BZN|FR","61.50","60.50","60.50","59.00"
"23/04/2024 15:00:00 - 23/04/2024 16:00:00","BZN|FR","72.00","62.50","62.50","116.00"
"23/04/2024 16:00:00 - 23/04/2024 17:00:00","BZN|FR","74.50","53.50","53.50","144.00"
"23/04/2024 17:00:00 - 23/04/2024 18:00:00","BZN|FR","72.00","54.50","54.50","134.00"
"23/04/2024 18:00:00 - 23/04/2024 19:00:00","BZN|FR","74.50","85.00","85.00","149.00"
"23/04/2024 19:00:00 - 23/04/2024 20:00:00","BZN|FR","92.50","94.50","94.50","133.00"
"23/04/2024 20:00:00 - 23/04/2024 21:00:00","BZN|FR","120.50","101.50","101.50","78.00"
"23/04/2024 21:00:00 - 23/04/2024 22:00:00","BZN|FR","148.50","139.00","139.00","260.00"
"23/04/2024 22:00:00 - 23/04/2024 23:00:00","BZN|FR","188.50","164.00","164.00","245.00"
"23/04/2024 23:00:00 - 24/04/2024 00:00:00","BZN|FR","216.50","207.00","207.00","158.00"
"24/04/2024 00:00:00 - 24/04/2024 01:00:00","BZN|FR","229.50","229.50","229.50","216.00"
"24/04/2024 01:00:00 - 24/04/2024 02:00:00","BZN|FR","247.50","247.50","247.50","168.00"
"24/04/2024 02:00:00 - 24/04/2024 03:00:00","BZN|FR","290.00","290.00","290.00","301.00"
"24/04/2024 03:00:00 - 24/04/2024 04:00:00","BZN|FR","296.00","296.00","296.00","341.00"
"24/04/2024 04:00:00 - 24/04/2024 05:00:00","BZN|FR","331.00","331.00","331.00","419.00"
"24/04/2024 05:00:00 - 24/04/2024 06:00:00","BZN|FR","369.00","369.00","369.00","283.00"
"24/04/2024 06:00:00 - 24/04/2024 07:00:00","BZN|FR","387.00","387.00","387.00","313.00"
"24/04/2024 07:00:00 - 24/04/2024 08:00:00","BZN|FR","396.50","396.50","396.50","164.00"
"24/04/2024 08:00:00 - 24/04/2024 09:00:00","BZN|FR","389.00","406.50","406.50","200.00"
"24/04/2024 09:00:00 - 24/04/2024 10:00:00","BZN|FR","350.00","388.50","388.50","209.00"
"24/04/2024 10:00:00 - 24/04/2024 11:00:00","BZN|FR","305.50","327.00","327.00","217.00"
"24/04/2024 11:00:00 - 24/04/2024 12:00:00","BZN|FR","266.50","276.00","276.00","160.00"
"24/04/2024 12:00:00 - 24/04/2024 13:00:00","BZN|FR","220.00","243.00","243.00","153.00"
"24/04/2024 13:00:00 - 24/04/2024 14:00:00","BZN|FR","173.50","199.50","199.50","205.00"
"24/04/2024 14:00:00 - 24/04/2024 15:00:00","BZN|FR","147.50","159.00","159.00","271.00"
"24/04/2024 15:00:00 - 24/04/2024 16:00:00","BZN|FR","139.00","138.50","138.50","332.00"
"24/04/2024 16:00:00 - 24/04/2024 17:00:00","BZN|FR","135.00","142.50","142.50","384.00"
"24/04/2024 17:00:00 - 24/04/2024 18:00:00","BZN|FR","141.00","162.00","162.00","401.00"
"24/04/2024 18:00:00 - 24/04/2024 19:00:00","BZN|FR","156.00","184.50","184.50","339.00"
"24/04/2024 19:00:00 - 24/04/2024 20:00:00","BZN|FR","165.00","205.50","205.50","190.00"
"24/04/2024 20:00:00 - 24/04/2024 21:00:00","BZN|FR","157.50","214.50","214.50","290.00"
"24/04/2024 21:00:00 - 24/04/2024 22:00:00","BZN|FR","146.50","214.00","214.00","410.00"
"24/04/2024 22:00:00 - 24/04/2024 23:00:00","BZN|FR","129.50","199.50","199.50","373.00"
"24/04/2024 23:00:00 - 25/04/2024 00:00:00","BZN|FR","110.00","167.50","167.50","175.00"
"25/04/2024 00:00:00 - 25/04/2024 01:00:00","BZN|FR","196.50","196.50","196.50","74.00"
"25/04/2024 01:00:00 - 25/04/2024 02:00:00","BZN|FR","142.50","142.50","142.50","17.00"
"25/04/2024 02:00:00 - 25/04/2024 03:00:00","BZN|FR","82.50","82.50","82.50","3.00"
"25/04/2024 03:00:00 - 25/04/2024 04:00:00","BZN|FR","45.50","45.50","45.50","2.00"
"25/04/2024 04:00:00 - 25/04/2024 05:00:00","BZN|FR","28.00","28.00","28.00","0.00"
"25/04/2024 05:00:00 - 25/04/2024 06:00:00","BZN|FR","19.00","19.00","19.00","12.00"
"25/04/2024 06:00:00 - 25/04/2024 07:00:00","BZN|FR","18.00","18.00","18.00","31.00"
"25/04/2024 07:00:00 - 25/04/2024 08:00:00","BZN|FR","26.00","26.00","26.00","124.00"
"25/04/2024 08:00:00 - 25/04/2024 09:00:00","BZN|FR","36.00","26.50","26.50","112.00"
"25/04/2024 09:00:00 - 25/04/2024 10:00:00","BZN|FR","46.50","48.00","48.00","130.00"
"25/04/2024 10:00:00 - 25/04/2024 11:00:00","BZN|FR","68.00","77.50","77.50","229.00"
"25/04/2024 11:00:00 - 25/04/2024 12:00:00","BZN|FR","101.00","99.50","99.50","222.00"
"25/04/2024 12:00:00 - 25/04/2024 13:00:00","BZN|FR","144.50","125.50","125.50","158.00"
"25/04/2024 13:00:00 - 25/04/2024 14:00:00","BZN|FR","157.50","144.50","144.50","149.00"
"25/04/2024 14:00:00 - 25/04/2024 15:00:00","BZN|FR","169.50","161.00","161.00","170.00"
"25/04/2024 15:00:00 - 25/04/2024 16:00:00","BZN|FR","180.50","159.50","159.50","136.00"
"25/04/2024 16:00:00 - 25/04/2024 17:00:00","BZN|FR","196.50","156.00","156.00","109.00"
"25/04/2024 17:00:00 - 25/04/2024 18:00:00","BZN|FR","208.00","170.50","170.50","106.00"
"25/04/2024 18:00:00 - 25/04/2024 19:00:00","BZN|FR","203.00","176.50","176.50","94.00"
"25/04/2024 19:00:00 - 25/04/2024 20:00:00","BZN|FR","203.50","183.00","183.00","91.00"
"25/04/2024 20:00:00 - 25/04/2024 21:00:00","BZN|FR","225.00","190.00","190.00","148.00"
"25/04/2024 21:00:00 - 25/04/2024 22:00:00","BZN|FR","234.00","217.50","217.50","149.00"
"25/04/2024 22:00:00 - 25/04/2024 23:00:00","BZN|FR","213.00","198.50","198.50","160.00"
"25/04/2024 23:00:00 - 26/04/2024 00:00:00","BZN|FR","163.50","154.50","154.50","152.00"
"26/04/2024 00:00:00 - 26/04/2024 01:00:00","BZN|FR","138.00","138.00","138.00","153.00"
"26/04/2024 01:00:00 - 26/04/2024 02:00:00","BZN|FR","142.50","142.50","142.50","231.00"
"26/04/2024 02:00:00 - 26/04/2024 03:00:00","BZN|FR","141.50","141.50","141.50","192.00"
"26/04/2024 03:00:00 - 26/04/2024 04:00:00","BZN|FR","143.50","143.50","143.50","95.00"
"26/04/2024 04:00:00 - 26/04/2024 05:00:00","BZN|FR","137.00","137.00","137.00","119.00"
"26/04/2024 05:00:00 - 26/04/2024 06:00:00","BZN|FR","135.00","135.00","135.00","152.00"
"26/04/2024 06:00:00 - 26/04/2024 07:00:00","BZN|FR","140.50","140.50","140.50","98.00"
"26/04/2024 07:00:00 - 26/04/2024 08:00:00","BZN|FR","144.50","144.50","144.50","41.00"
"26/04/2024 08:00:00 - 26/04/2024 09:00:00","BZN|FR","136.50","156.00","156.00","28.00"
"26/04/2024 09:00:00 - 26/04/2024 10:00:00","BZN|FR","128.50","136.00","136.00","40.00"
"26/04/2024 10:00:00 - 26/04/2024 11:00:00","BZN|FR","121.00","112.00","112.00","6.00"
"26/04/2024 11:00:00 - 26/04/2024 12:00:00","BZN|FR","112.50","93.00","93.00","24.00"
"26/04/2024 12:00:00 - 26/04/2024 13:00:00","BZN|FR","112.00","88.50","88.50","31.00"
"26/04/2024 13:00:00 - 26/04/2024 14:00:00","BZN|FR","116.50","85.50","85.50","40.00"
"26/04/2024 14:00:00 - 26/04/2024 15:00:00","BZN|FR","122.00","85.00","85.00","16.00"
"26/04/2024 15:00:00 - 26/04/2024 16:00:00","BZN|FR","130.50","88.50","88.50","35.00"
"26/04/2024 16:00:00 - 26/04/2024 17:00:00","BZN|FR","125.50","91.50","91.50","74.00"
"26/04/2024 17:00:00 - 26/04/2024 18:00:00","BZN|FR","118.00","96.00","96.00","83.00"
"26/04/2024 18:00:00 - 26/04/2024 19:00:00","BZN|FR","120.00","96.00","96.00","110.00"
"26/04/2024 19:00:00 - 26/04/2024 20:00:00","BZN|FR","131.50","102.00","102.00","154.00"
"26/04/2024 20:00:00 - 26/04/2024 21:00:00","BZN|FR","139.50","110.50","110.50","182.00"
"26/04/2024 21:00:00 - 26/04/2024 22:00:00","BZN|FR","156.50","118.50","118.50","71.00"
"26/04/2024 22:00:00 - 26/04/2024 23:00:00","BZN|FR","185.00","124.00","124.00","67.00"
"26/04/2024 23:00:00 - 27/04/2024 00:00:00","BZN|FR","188.00","124.50","124.50","42.00"
"27/04/2024 00:00:00 - 27/04/2024 01:00:00","BZN|FR","111.00","111.00","111.00","41.00"
"27/04/2024 01:00:00 - 27/04/2024 02:00:00","BZN|FR","87.00","87.00","87.00","38.00"
"27/04/2024 02:00:00 - 27/04/2024 03:00:00","BZN|FR","72.50","72.50","72.50","44.00"
"27/04/2024 03:00:00 - 27/04/2024 04:00:00","BZN|FR","63.00","63.00","63.00","48.00"
"27/04/2024 04:00:00 - 27/04/2024 05:00:00","BZN|FR","70.00","70.00","70.00","16.00"
"27/04/2024 05:00:00 - 27/04/2024 06:00:00","BZN|FR","67.50","67.50","67.50","21.00"
"27/04/2024 06:00:00 - 27/04/2024 07:00:00","BZN|FR","61.50","61.50","61.50","8.00"
"27/04/2024 07:00:00 - 27/04/2024 08:00:00","BZN|FR","61.50","61.50","61.50","0.00"
"27/04/2024 08:00:00 - 27/04/2024 09:00:00","BZN|FR","66.00","66.00","74.00","7.00"
"27/04/2024 09:00:00 - 27/04/2024 10:00:00","BZN|FR","75.00","75.00","86.00","35.00"
"27/04/2024 10:00:00 - 27/04/2024 11:00:00","BZN|FR","83.50","83.50","101.00","58.00"
"27/04/2024 11:00:00 - 27/04/2024 12:00:00","BZN|FR","106.50","106.50","134.50","105.00"
"27/04/2024 12:00:00 - 27/04/2024 13:00:00","BZN|FR","144.00","144.00","169.50","163.00"
"27/04/2024 13:00:00 - 27/04/2024 14:00:00","BZN|FR","175.50","175.50","192.50","321.00"
